"id","geom"
4327,MULTIPOINT ((313590.3185999999 4125002.7191000003))
4328,MULTIPOINT ((313828.16199999955 4122810.0788000003))
4329,MULTIPOINT ((313991.5371000003 4125912.1547999997))
4330,MULTIPOINT ((314421.8798000002 4126803.006100001))
4331,MULTIPOINT ((315301.51049999986 4128583.9384000003))
4332,MULTIPOINT ((314428.7615 4106587.9727999996))
4333,MULTIPOINT ((314430.56630000006 4106599.3560000006))
4334,MULTIPOINT ((314088.159 4107509.3959999997))
4335,MULTIPOINT ((313334.0893000001 4108123.5249000005))
4336,MULTIPOINT ((312492.68680000026 4109834.5524000004))
4337,MULTIPOINT ((312645.1732999999 4110766.9625000004))
4338,MULTIPOINT ((313028.73170000035 4111604.518100001))
4339,MULTIPOINT ((312864.2274000002 4112482.5724))
4340,MULTIPOINT ((312382.27660000045 4113333.410700001))
4341,MULTIPOINT ((307257.1914999997 4114049.6920999996))
4342,MULTIPOINT ((311717.4517999999 4114044.7097999994))
4343,MULTIPOINT ((307829.0767000001 4114825.333900001))
4344,MULTIPOINT ((311194.8978000004 4114771.6626999993))
4345,MULTIPOINT ((311661.20529999956 4115625.9257999994))
4346,MULTIPOINT ((308031.82070000004 4115728.517000001))
4347,MULTIPOINT ((308633.6568 4116513.8806))
4348,MULTIPOINT ((312106.4434000002 4116487.879899999))
4349,MULTIPOINT ((314090.2625000002 4117173.0397999994))
4350,MULTIPOINT ((309208.9006000003 4117297.8127999995))
4351,MULTIPOINT ((312094.4411000004 4117453.6953999996))
4352,MULTIPOINT ((314920.7520000003 4117465.2700999994))
4353,MULTIPOINT ((309554.6760999998 4118177.3882999998))
4354,MULTIPOINT ((312277.9872000003 4118439.8117999993))
4355,MULTIPOINT ((310327.26630000025 4118680.048800001))
4356,MULTIPOINT ((311009.8992999997 4119358.6011999995))
4357,MULTIPOINT ((312480.80979999993 4119426.153999999))
4358,MULTIPOINT ((318467.5466 4119782.753799999))
4359,MULTIPOINT ((311543.56850000005 4120145.2212000005))
4360,MULTIPOINT ((312667.66610000003 4120412.0164))
4361,MULTIPOINT ((317954.1699000001 4120531.9804))
4362,MULTIPOINT ((311977.8690999998 4120997.7983))
4363,MULTIPOINT ((301652.66810000036 4095898.6889999993))
4364,MULTIPOINT ((302300.1582000004 4094425.0757999998))
4365,MULTIPOINT ((301330.5647999998 4115993.7258))
4366,MULTIPOINT ((302359.8359000003 4095273.3817))
4367,MULTIPOINT ((302603.96109999996 4095148.5233999994))
4368,MULTIPOINT ((302746.04899999965 4096016.377800001))
4369,MULTIPOINT ((303517.2399000004 4096205.2641000003))
4370,MULTIPOINT ((303360.4941999996 4096456.7135000005))
4371,MULTIPOINT ((304057.33609999996 4096664.4519999996))
4372,MULTIPOINT ((270782.8108999999 4098731.9629999995))
4373,MULTIPOINT ((268289.2916000001 4099020.0962000005))
4374,MULTIPOINT ((303527.10610000044 4103334.607999999))
4375,MULTIPOINT ((301231.79360000044 4103562.6515999995))
4376,MULTIPOINT ((302020.57519999985 4103563.6137000006))
4377,MULTIPOINT ((298943.32519999985 4103896.8302999996))
4378,MULTIPOINT ((302921.14940000046 4103849.4602000006))
4379,MULTIPOINT ((299892.33690000046 4104013.6680999994))
4380,MULTIPOINT ((300777.0998999998 4104042.499399999))
4381,MULTIPOINT ((296673.58100000024 4109186.7762))
4382,MULTIPOINT ((305458.5396999996 4126561.184699999))
4383,MULTIPOINT ((305737.90479999967 4111978.253900001))
4384,MULTIPOINT ((306427.91000000015 4112399.4593))
4385,MULTIPOINT ((301390.4176000003 4112528.381100001))
4386,MULTIPOINT ((304959.16669999994 4112528.6964999996))
4387,MULTIPOINT ((302105.24810000043 4112908.0069999993))
4388,MULTIPOINT ((306879.5524000004 4113158.1729000006))
4389,MULTIPOINT ((296678.8169999998 4113504.137))
4390,MULTIPOINT ((296867.8678000001 4113962.0654000007))
4391,MULTIPOINT ((297787.3886000002 4113978.8225999996))
4392,MULTIPOINT ((298697.68819999974 4113974.4737))
4393,MULTIPOINT ((299525.0295000002 4114323.8446999993))
4394,MULTIPOINT ((301921.50879999995 4114296.1576000005))
4395,MULTIPOINT ((296610.54279999994 4114701.511499999))
4396,MULTIPOINT ((300390.57299999986 4114817.2293))
4397,MULTIPOINT ((301289.4408 4115011.8045000006))
4398,MULTIPOINT ((301220.52689999994 4115274.1027000006))
4399,MULTIPOINT ((300931.3399 4116776.9637))
4400,MULTIPOINT ((296528.4491999997 4117383.3165000007))
4401,MULTIPOINT ((300784.38269999996 4117746.7788999993))
4402,MULTIPOINT ((283492.0089999996 4129174.9239000008))
4403,MULTIPOINT ((296378.83939999994 4118122.9552999996))
4404,MULTIPOINT ((300397.74230000004 4118616.9066000003))
4405,MULTIPOINT ((299594.20380000025 4119174.194599999))
4406,MULTIPOINT ((298752.0608999999 4119711.134400001))
4407,MULTIPOINT ((297939.32930000033 4120167.5693999995))
4408,MULTIPOINT ((300588.1199000003 4092407.3177000005))
4409,MULTIPOINT ((291037.6994000003 4120653.762))
4410,MULTIPOINT ((291971.65419999976 4120976.7080000006))
4411,MULTIPOINT ((292813.45600000024 4121430.5231999997))
4412,MULTIPOINT ((293586.2198000001 4122728.664999999))
4413,MULTIPOINT ((293648.45359999966 4121925.0385))
4414,MULTIPOINT ((293887.2647000002 4121179.512))
4415,MULTIPOINT ((293986.6509999996 4123057.4955))
4416,MULTIPOINT ((294495.04059999995 4122378.149))
4417,MULTIPOINT ((294734.5301000001 4122555.0808000006))
4418,MULTIPOINT ((295545.3518000003 4121539.710999999))
4419,MULTIPOINT ((295560.26719999965 4122381.4799000006))
4420,MULTIPOINT ((295724.5943 4122566.2887999993))
4421,MULTIPOINT ((296134.46079999954 4122471.407400001))
4422,MULTIPOINT ((296868.6074000001 4121852.5897000004))
4423,MULTIPOINT ((297423.7933 4121020.8123000003))
4424,MULTIPOINT ((294126.0996000003 4123117.5990999993))
4425,MULTIPOINT ((297003.4765999997 4103603.5852000006))
4426,MULTIPOINT ((297132.51290000044 4101030.9789000005))
4427,MULTIPOINT ((296960.8119000001 4106469.5550999995))
4428,MULTIPOINT ((297543.3996000001 4100155.7994999997))
4429,MULTIPOINT ((297963.36290000007 4103787.4850999992))
4430,MULTIPOINT ((283602.3701999998 4121188.4387))
4431,MULTIPOINT ((283298.05229999963 4122149.1942999996))
4432,MULTIPOINT ((282997.64719999954 4123110.1849000007))
4433,MULTIPOINT ((283074.3092 4124073.5516999997))
4434,MULTIPOINT ((282990.6048999997 4125062.0439999998))
4435,MULTIPOINT ((282881.37770000007 4126057.3511999995))
4436,MULTIPOINT ((282773.9062999999 4127032.298800001))
4437,MULTIPOINT ((284024.4455000004 4129981.6783000007))
4438,MULTIPOINT ((287532.8706 4131509.822899999))
4439,MULTIPOINT ((285422.27300000004 4133244.0836999994))
4440,MULTIPOINT ((285756.5928999996 4134669.5862000007))
4441,MULTIPOINT ((285390.59449999966 4135014.2452000007))
4442,MULTIPOINT ((285167.92200000025 4135982.7653))
4443,MULTIPOINT ((285004.86730000004 4136970.6895000003))
4444,MULTIPOINT ((283841.71360000037 4120300.5889))
4445,MULTIPOINT ((282823.2193999998 4137176.803099999))
4446,MULTIPOINT ((284719.92480000015 4138950.6073000003))
4447,MULTIPOINT ((284431.7882000003 4139884.5538999997))
4448,MULTIPOINT ((283981.6755999997 4140752.3714000005))
4449,MULTIPOINT ((284364.42920000013 4091410.6306999996))
4450,MULTIPOINT ((284659.7885999996 4092244.0639999993))
4451,MULTIPOINT ((284659.62930000015 4092876.2364000008))
4452,MULTIPOINT ((284228.0767000001 4093319.368899999))
4453,MULTIPOINT ((283035.21360000037 4093424.9889))
4454,MULTIPOINT ((283598.75960000046 4093507.7019999996))
4455,MULTIPOINT ((283749.74340000004 4093950.8946))
4456,MULTIPOINT ((282899.71360000037 4094135.9992999993))
4457,MULTIPOINT ((282265.0005000001 4103849.8457999993))
4458,MULTIPOINT ((282486.6492999997 4104724.4035))
4459,MULTIPOINT ((281327.38520000037 4105443.4751999993))
4460,MULTIPOINT ((282403.1046000002 4105604.6908))
4461,MULTIPOINT ((282124.1628999999 4106494.4290999994))
4462,MULTIPOINT ((281446.00289999973 4107038.1952))
4463,MULTIPOINT ((286637.1989000002 4109758.750499999))
4464,MULTIPOINT ((300137.6308000004 4129069.223200001))
4465,MULTIPOINT ((286112.1392999999 4110512.703400001))
4466,MULTIPOINT ((284250.7577999998 4110613.1527999993))
4467,MULTIPOINT ((284159.19820000045 4110621.8398))
4468,MULTIPOINT ((285215.94299999997 4110706.9409999996))
4469,MULTIPOINT ((282248.04849999957 4110833.4803))
4470,MULTIPOINT ((283235.3197999997 4110850.6120999996))
4471,MULTIPOINT ((281180.25659999996 4111198.3081))
4472,MULTIPOINT ((283558.4436999997 4111250.4931000005))
4473,MULTIPOINT ((282636.1946999999 4111356.1962))
4474,MULTIPOINT ((284443.52859999985 4111550.2655999996))
4475,MULTIPOINT ((282857.84279999975 4111750.4383000005))
4476,MULTIPOINT ((285425.4804999996 4111686.6417999994))
4477,MULTIPOINT ((281817.3711000001 4111960.008300001))
4478,MULTIPOINT ((282017.5318 4112102.553200001))
4479,MULTIPOINT ((286332.9079 4112080.5077))
4480,MULTIPOINT ((283507.8381000003 4112431.229699999))
4481,MULTIPOINT ((282473.71630000044 4112644.9777000006))
4482,MULTIPOINT ((284106.48900000006 4113172.2018))
4483,MULTIPOINT ((213467.68460000027 4051108.865))
4484,MULTIPOINT ((281919.2520000003 4113472.2698999997))
4485,MULTIPOINT ((282388.82799999975 4113644.2799999993))
4486,MULTIPOINT ((284429.1183000002 4114109.9568000007))
4487,MULTIPOINT ((281817.44269999955 4114442.7599))
4488,MULTIPOINT ((302805.6470999997 4127876.3851999994))
4489,MULTIPOINT ((303751.53780000005 4127571.1432000007))
4490,MULTIPOINT ((304610.7167999996 4127093.6766999997))
4491,MULTIPOINT ((306286.4781999998 4126002.9343))
4492,MULTIPOINT ((307108.1836000001 4125437.4536000006))
4493,MULTIPOINT ((307894.32490000036 4124828.004899999))
4494,MULTIPOINT ((308618.6470999997 4127817.4630999994))
4495,MULTIPOINT ((308858.6397000002 4124572.3331000004))
4496,MULTIPOINT ((309255.0462999996 4127023.0670999996))
4497,MULTIPOINT ((309817.6796000004 4124328.9693))
4498,MULTIPOINT ((297429.8128000004 4134849.782299999))
4499,MULTIPOINT ((299248.2304999996 4129514.6312000006))
4500,MULTIPOINT ((301055.3841000004 4128675.0865))
4501,MULTIPOINT ((301718.8865 4128177.8441000003))
4502,MULTIPOINT ((301838.87689999957 4128115.1328999996))
4503,MULTIPOINT ((301917.91839999985 4129156.3987000007))
4504,MULTIPOINT ((307355.3515999997 4129392.4860999994))
4505,MULTIPOINT ((307998.50069999974 4128589.6996))
4506,MULTIPOINT ((311776.3753000004 4129328.0210999995))
4507,MULTIPOINT ((312319.31659999955 4137165.079500001))
4508,MULTIPOINT ((325683.0170999998 4137373.230900001))
4509,MULTIPOINT ((327979 4138657.5990999993))
4510,MULTIPOINT ((331215.59750000015 4137558.317))
4511,MULTIPOINT ((335927.31570000015 4133604.1503))
4512,MULTIPOINT ((335883.0031000003 4137336.3925))
4513,MULTIPOINT ((335905.59020000044 4136839.0428))
4514,MULTIPOINT ((336193.22449999955 4134554.1294))
4515,MULTIPOINT ((336228.2701000003 4135903.5979999993))
4516,MULTIPOINT ((336553.9709000001 4135485.535700001))
4517,MULTIPOINT ((337215.2104000002 4136225.5242999997))
4518,MULTIPOINT ((337555.21279999986 4136689.996099999))
4519,MULTIPOINT ((337787.8898 4136140.9419))
4520,MULTIPOINT ((338044.1270000003 4136742.7959000003))
4521,MULTIPOINT ((338114.6513 4136643.9923))
4522,MULTIPOINT ((459349.3543999996 4196865.556600001))
4523,MULTIPOINT ((304747.16700000037 4097305.391899999))
4524,MULTIPOINT ((299578.8705000002 4097837.4224999994))
4525,MULTIPOINT ((298853.6481999997 4098413.1273999996))
4526,MULTIPOINT ((298130.5374999996 4099561.2445))
4527,MULTIPOINT ((304469.9951999998 4103214.2642))
4528,MULTIPOINT ((305304.96949999966 4103202.862299999))
4529,MULTIPOINT ((280609.4633999998 4118891.265900001))
4530,MULTIPOINT ((280291.7625000002 4119784.103700001))
4531,MULTIPOINT ((279883.80480000004 4120648.500600001))
4532,MULTIPOINT ((272219.3108000001 4121444.098099999))
4533,MULTIPOINT ((279256.0329 4121382.1711))
4534,MULTIPOINT ((272834.10649999976 4122172.9856000002))
4535,MULTIPOINT ((268910.62320000026 4098208.6779999994))
4536,MULTIPOINT ((281749.89580000006 4095545.9097000007))
4537,MULTIPOINT ((282630.12799999956 4095468.2897999994))
4538,MULTIPOINT ((282652.2081000004 4096053.4934))
4539,MULTIPOINT ((282857.23089999985 4095100.3685999997))
4540,MULTIPOINT ((300190.81709999964 4097085.8720999993))
4541,MULTIPOINT ((300877.9754999997 4096379.1350999996))
4542,MULTIPOINT ((253335.31649999972 4115424.2140999995))
4543,MULTIPOINT ((253459.24560000002 4116415.3013000004))
4544,MULTIPOINT ((253487.66139999963 4117416.1274999995))
4545,MULTIPOINT ((253870.51819999982 4116253.4099000003))
4546,MULTIPOINT ((253877.24949999992 4118324.3002000004))
4547,MULTIPOINT ((254272.75409999955 4119230.1525999997))
4548,MULTIPOINT ((254848.69340000022 4116426.6963))
4549,MULTIPOINT ((255676.62689999957 4115929.7414999995))
4550,MULTIPOINT ((256392.70629999973 4115246.8271999992))
4551,MULTIPOINT ((256621.11070000008 4115105.1359))
4552,MULTIPOINT ((257121.76620000042 4114579.6534))
4553,MULTIPOINT ((257605.33910000045 4115281.970899999))
4554,MULTIPOINT ((257862.3114 4113936.7969000004))
4555,MULTIPOINT ((258532.74129999988 4115586.490599999))
4556,MULTIPOINT ((258685.01800000016 4113322.9223999996))
4557,MULTIPOINT ((259268.01219999976 4112606.259299999))
4558,MULTIPOINT ((238935.76719999965 4107335.5617999993))
4559,MULTIPOINT ((259949.31149999984 4115634.2697))
4560,MULTIPOINT ((247851.72559999954 4102749.252699999))
4561,MULTIPOINT ((247869.41199999955 4112533.0908000004))
4562,MULTIPOINT ((248439.84130000044 4113324.1510000005))
4563,MULTIPOINT ((250207.74409999978 4108213.762700001))
4564,MULTIPOINT ((250475.86519999988 4109179.4211))
4565,MULTIPOINT ((250927.27909999993 4110078.2816000003))
4566,MULTIPOINT ((251423.19510000013 4110944.479699999))
4567,MULTIPOINT ((253251.60589999985 4095751.802100001))
4568,MULTIPOINT ((254155.5948999999 4096017.4352))
4569,MULTIPOINT ((248569.38760000002 4103005.7919999994))
4570,MULTIPOINT ((249884.54399999976 4104446.7618000004))
4571,MULTIPOINT ((249275.8163999999 4103710.8724000007))
4572,MULTIPOINT ((250431.58469999954 4105268.5559))
4573,MULTIPOINT ((250386.40969999973 4106229.4251000006))
4574,MULTIPOINT ((250184.10429999977 4107215.5056999996))
4575,MULTIPOINT ((255063.02909999993 4096330.0260000005))
4576,MULTIPOINT ((255866.4489000002 4096792.1349))
4577,MULTIPOINT ((256651.35730000027 4097283.2218999993))
4578,MULTIPOINT ((257600.24670000002 4096966.399599999))
4579,MULTIPOINT ((258441.80590000004 4096377.5933999997))
4580,MULTIPOINT ((259318.31340000033 4095996.456599999))
4581,MULTIPOINT ((260169.38630000036 4095728.4897000007))
4582,MULTIPOINT ((260171.5477 4112220.7939999998))
4583,MULTIPOINT ((260869.3163999999 4111667.1071000006))
4584,MULTIPOINT ((262681.97119999956 4109594.2030999996))
4585,MULTIPOINT ((264152.0444 4096216.3268999998))
4586,MULTIPOINT ((264964.0071999999 4096638.3641999997))
4587,MULTIPOINT ((265893.6365 4096392.9975000005))
4588,MULTIPOINT ((266106.6723999996 4106993.232999999))
4589,MULTIPOINT ((252245.60080000013 4090324.3257))
4590,MULTIPOINT ((251385.1403000001 4090812.7338999994))
4591,MULTIPOINT ((250667.10149999987 4091418.4740999993))
4592,MULTIPOINT ((250070.6316999998 4092187.9563999996))
4593,MULTIPOINT ((249591.4796000002 4092876.9920000006))
4594,MULTIPOINT ((249489.21030000038 4093000.8004))
4595,MULTIPOINT ((248595.67250000034 4093268.117900001))
4596,MULTIPOINT ((247619.91650000028 4093460.6735999994))
4597,MULTIPOINT ((246663.3481999999 4093688.3960999995))
4598,MULTIPOINT ((250162.08750000037 4093646.3084999993))
4599,MULTIPOINT ((250949.00009999983 4094263.2049000002))
4600,MULTIPOINT ((251448.02180000022 4095000.001700001))
4601,MULTIPOINT ((252338.8783999998 4095369.1214000005))
4602,MULTIPOINT ((244356.36930000037 4117952.419399999))
4603,MULTIPOINT ((245334.1774000004 4118148.483100001))
4604,MULTIPOINT ((245635.6606999999 4123256.634299999))
4605,MULTIPOINT ((246354.51080000028 4110043.5205000006))
4606,MULTIPOINT ((246323.63989999983 4118364.3649000004))
4607,MULTIPOINT ((246936.29430000018 4110830.0276999995))
4608,MULTIPOINT ((246571.81479999982 4123591.1083000004))
4609,MULTIPOINT ((247443.98539999966 4111666.4069))
4610,MULTIPOINT ((247303.6202999996 4118498.5777000003))
4611,MULTIPOINT ((273074.62710000016 4087835.526900001))
4612,MULTIPOINT ((248300.68520000018 4118554.9091))
4613,MULTIPOINT ((248914.2781999996 4114196.5897000004))
4614,MULTIPOINT ((249306.02859999985 4115100.7683000006))
4615,MULTIPOINT ((249286.88300000038 4118509.2874999996))
4616,MULTIPOINT ((249873.5502000004 4115880.791200001))
4617,MULTIPOINT ((250269.57019999996 4118451.6494999994))
4618,MULTIPOINT ((250650.7231999999 4116505.409600001))
4619,MULTIPOINT ((251187.89489999972 4118547.0347000007))
4620,MULTIPOINT ((251249.44299999997 4118536.4506))
4621,MULTIPOINT ((251446.38320000004 4117054.433))
4622,MULTIPOINT ((251916.62060000002 4111819.3078000005))
4623,MULTIPOINT ((241174.96520000044 4082893.3816))
4624,MULTIPOINT ((241189.8267000001 4083845.4623000007))
4625,MULTIPOINT ((241374.64269999973 4081967.575200001))
4626,MULTIPOINT ((241426.13370000012 4084756.6647999994))
4627,MULTIPOINT ((241392.38350000046 4085728.8067000005))
4628,MULTIPOINT ((241637.2673000004 4086651.125))
4629,MULTIPOINT ((241716.89290000033 4087604.4366999995))
4630,MULTIPOINT ((243905.17669999972 4087945.2765999995))
4631,MULTIPOINT ((243177.09009999968 4088549.588300001))
4632,MULTIPOINT ((242009.9121000003 4088530.8446999993))
4633,MULTIPOINT ((242406.00260000024 4089110.1988999993))
4634,MULTIPOINT ((241909.52359999996 4089508.6207))
4635,MULTIPOINT ((241770.14599999972 4089813.2777999993))
4636,MULTIPOINT ((241121.87799999956 4090535.6428999994))
4637,MULTIPOINT ((240961.77410000004 4091426.8882))
4638,MULTIPOINT ((213462.02720000036 4051121.2260999996))
4639,MULTIPOINT ((239968.45799999963 4093071.5989999995))
4640,MULTIPOINT ((239523.4353 4093943.6972000003))
4641,MULTIPOINT ((245740.42420000024 4094058.626))
4642,MULTIPOINT ((239073.61400000006 4094818.9679000005))
4643,MULTIPOINT ((244952.30709999986 4094642.181))
4644,MULTIPOINT ((275654.30119999964 4111094.6733))
4645,MULTIPOINT ((279518.0367999999 4111108.2645999994))
4646,MULTIPOINT ((280444.99700000044 4111151.8549000006))
4647,MULTIPOINT ((277536.0471000001 4111294.5272000004))
4648,MULTIPOINT ((278498.4771999996 4111292.5386999995))
4649,MULTIPOINT ((270311.5125000002 4111778.2216))
4650,MULTIPOINT ((273849.06209999975 4111990.6876))
4651,MULTIPOINT ((272897.8635999998 4112253.504899999))
4652,MULTIPOINT ((271187.9168999996 4116624.2106))
4653,MULTIPOINT ((271451.2655999996 4117585.5929000005))
4654,MULTIPOINT ((270954.29530000035 4100430.3451000005))
4655,MULTIPOINT ((271581.76889999956 4100822.3303999994))
4656,MULTIPOINT ((268078.3300999999 4100919.217))
4657,MULTIPOINT ((272060.89130000025 4101323.4649))
4658,MULTIPOINT ((267659.4495000001 4101831.770199999))
4659,MULTIPOINT ((320422.63939999975 4041236.485200001))
4660,MULTIPOINT ((272332.78639999963 4101993.1719000004))
4661,MULTIPOINT ((267498.5451999996 4102791.1807000004))
4662,MULTIPOINT ((267143.6986999996 4103705.9047999997))
4663,MULTIPOINT ((379176.9143000003 4066024.2218999993))
4664,MULTIPOINT ((266807.09020000044 4104623.408))
4665,MULTIPOINT ((271655.3108000001 4105285.3595000003))
4666,MULTIPOINT ((269756.31879999954 4105523.131100001))
4667,MULTIPOINT ((265456.63159999996 4105893.024599999))
4668,MULTIPOINT ((268878.88719999976 4105969.1041))
4669,MULTIPOINT ((267986.16050000023 4106358.8967000004))
4670,MULTIPOINT ((264969.03780000005 4106602.2543))
4671,MULTIPOINT ((266205.4824000001 4107491.1657999996))
4672,MULTIPOINT ((267083.5187999997 4107941.2631))
4673,MULTIPOINT ((266073.12119999994 4108079.9211))
4674,MULTIPOINT ((263949.55090000015 4108144.1593999993))
4675,MULTIPOINT ((268015.02329999954 4108223.0270000007))
4676,MULTIPOINT ((263248.0946000004 4108834.5999))
4677,MULTIPOINT ((268804.61930000037 4108771.080499999))
4678,MULTIPOINT ((266140.06060000043 4109061.1007000003))
4679,MULTIPOINT ((269743.98869999964 4108965.2030999996))
4680,MULTIPOINT ((261779.48539999966 4109959.459899999))
4681,MULTIPOINT ((271530.3713999996 4109732.7475000005))
4682,MULTIPOINT ((269947.23560000025 4109865.0210999995))
4683,MULTIPOINT ((266189.0613000002 4110041.8225))
4684,MULTIPOINT ((261255.51630000025 4110759.6318999995))
4685,MULTIPOINT ((270201.9562999997 4110801.1066999994))
4686,MULTIPOINT ((265981.15110000037 4110982.005999999))
4687,MULTIPOINT ((265979.55140000023 4111959.0162000004))
4688,MULTIPOINT ((272048.08490000013 4112600.6504999995))
4689,MULTIPOINT ((270583.2860000003 4112720.688100001))
4690,MULTIPOINT ((266010.47780000046 4112924.007099999))
4691,MULTIPOINT ((260617.4508999996 4121897.716600001))
4692,MULTIPOINT ((260811.79679999966 4116043.7842999995))
4693,MULTIPOINT ((261229.9826999996 4121957.7485000007))
4694,MULTIPOINT ((261519.5519000003 4122339.2392999995))
4695,MULTIPOINT ((261775.71899999958 4116234.9288))
4696,MULTIPOINT ((261898.80150000006 4121200.1138000004))
4697,MULTIPOINT ((262640.6065999996 4115815.5746999998))
4698,MULTIPOINT ((262561.13999999966 4120448.1218999997))
4699,MULTIPOINT ((262501.03809999954 4122547.5047999993))
4700,MULTIPOINT ((263225.2012 4119689.2970000003))
4701,MULTIPOINT ((263541.9512 4115573.0712))
4702,MULTIPOINT ((263493.63150000013 4122449.0829000007))
4703,MULTIPOINT ((263891.2355000004 4118932.6625999995))
4704,MULTIPOINT ((264470.97979999986 4115327.1103000008))
4705,MULTIPOINT ((264558.9743999997 4118179.9367999993))
4706,MULTIPOINT ((265126.84949999955 4117366.357000001))
4707,MULTIPOINT ((265423.20430000033 4115088.285599999))
4708,MULTIPOINT ((265555.29470000044 4116509.013800001))
4709,MULTIPOINT ((265600.39919999987 4115508.6560999993))
4710,MULTIPOINT ((308945.2304999996 4034482.8720999993))
4711,MULTIPOINT ((265686.4276999999 4114530.5559))
4712,MULTIPOINT ((265840.31989999954 4113898.9419))
4713,MULTIPOINT ((266125.45380000025 4113722.109099999))
4714,MULTIPOINT ((267027.2483999999 4113820.2990000006))
4715,MULTIPOINT ((267884.3861999996 4114340.837099999))
4716,MULTIPOINT ((268752.7131000003 4114813.134400001))
4717,MULTIPOINT ((214315.66110000014 4048519.1439999994))
4718,MULTIPOINT ((269626.16500000004 4114346.9452))
4719,MULTIPOINT ((270475.17260000017 4113817.9167))
4720,MULTIPOINT ((270682.7265999997 4113708.5833))
4721,MULTIPOINT ((270684.60089999996 4113676.659))
4722,MULTIPOINT ((270763.1069 4114705.5416))
4723,MULTIPOINT ((271064.72530000005 4115638.213300001))
4724,MULTIPOINT ((271324.0861999998 4113286.8135))
4725,MULTIPOINT ((271848.75129999965 4118488.8630999997))
4726,MULTIPOINT ((271955.69240000006 4119470.5003999993))
4727,MULTIPOINT ((272021.6704000002 4120465.9386))
4728,MULTIPOINT ((260567.16899999976 4122689.1549999993))
4729,MULTIPOINT ((260899.55649999995 4127868.7391))
4730,MULTIPOINT ((261468.0186999999 4128598.589400001))
4731,MULTIPOINT ((262034.42179999966 4129435.1926000006))
4732,MULTIPOINT ((262764.8894999996 4130058.9301999994))
4733,MULTIPOINT ((263692.3454 4133853.5409999993))
4734,MULTIPOINT ((263861.6490000002 4134830.954500001))
4735,MULTIPOINT ((264493.8479000004 4122558.363399999))
4736,MULTIPOINT ((265479.00129999965 4122749.3331000004))
4737,MULTIPOINT ((265534.8872999996 4138281.3016999997))
4738,MULTIPOINT ((266466.9890999999 4122941.0666000005))
4739,MULTIPOINT ((267375.61010000017 4123348.2738000005))
4740,MULTIPOINT ((268179.95100000035 4123901.7959000003))
4741,MULTIPOINT ((268928.5460000001 4124552.1520000007))
4742,MULTIPOINT ((269689.3158999998 4125200.6811999995))
4743,MULTIPOINT ((270549.3618999999 4125677.4628))
4744,MULTIPOINT ((271479.2450000001 4126166.897))
4745,MULTIPOINT ((271570.2357999999 4146616.2344000004))
4746,MULTIPOINT ((273158.2171 4123099.614499999))
4747,MULTIPOINT ((273338.84839999955 4124072.5911))
4748,MULTIPOINT ((271615.49710000027 4090210.683700001))
4749,MULTIPOINT ((272083.54619999975 4089347.1714999992))
4750,MULTIPOINT ((272318.49980000034 4088481.0318))
4751,MULTIPOINT ((272559.88999999966 4088183.8518000003))
4752,MULTIPOINT ((274077.8219999997 4086268.3132000007))
4753,MULTIPOINT ((277214.26669999957 4094832.5899))
4754,MULTIPOINT ((278118.3666000003 4094707.7357))
4755,MULTIPOINT ((279052.64439999964 4094827.3508))
4756,MULTIPOINT ((266332.5219999999 4105484.9662999995))
4757,MULTIPOINT ((266729.48000000045 4096552.2545999996))
4758,MULTIPOINT ((267690.8803000003 4096313.2993))
4759,MULTIPOINT ((267958.5747999996 4099975.7421000004))
4760,MULTIPOINT ((268589.0904000001 4096246.4509999994))
4761,MULTIPOINT ((269251.1769000003 4096850.2339999992))
4762,MULTIPOINT ((269464.08669999987 4097265.9897000007))
4763,MULTIPOINT ((269709.66789999977 4096229.9312999994))
4764,MULTIPOINT ((270039.4137000004 4097946.0255999994))
4765,MULTIPOINT ((270201.2072999999 4097183.575099999))
4766,MULTIPOINT ((270727.1233000001 4097797.3577999994))
4767,MULTIPOINT ((270738.2276999997 4097733.520199999))
4768,MULTIPOINT ((278307.21439999994 4001467.3260999992))
4769,MULTIPOINT ((270849.8439999996 4099608.6877999995))
4770,MULTIPOINT ((271613.75069999974 4097155.2566))
4771,MULTIPOINT ((273033.40299999993 4096027.707699999))
4772,MULTIPOINT ((273981.1815999998 4096370.579500001))
4773,MULTIPOINT ((274881.79619999975 4096698.8971999995))
4774,MULTIPOINT ((275338.8156000003 4095984.7771000005))
4775,MULTIPOINT ((276249.65309999976 4096061.454))
4776,MULTIPOINT ((276592.2862999998 4095274.9728999995))
4777,MULTIPOINT ((261042.64439999964 4095449.8573000003))
4778,MULTIPOINT ((261915.3047000002 4095046.8532999996))
4779,MULTIPOINT ((263636.01269999985 4095375.3373000007))
4780,MULTIPOINT ((269650.5664999997 4093481.8495000005))
4781,MULTIPOINT ((269690.2991000004 4095236.9102))
4782,MULTIPOINT ((269850.5440999996 4092524.593800001))
4783,MULTIPOINT ((270045.08210000023 4094323.3748000003))
4784,MULTIPOINT ((270418.62069999985 4091719.2509000003))
4785,MULTIPOINT ((270847.75739999954 4090815.8407000005))
4786,MULTIPOINT ((251741.0388000002 4117659.0393000003))
4787,MULTIPOINT ((252224.15259999968 4116801.825099999))
4788,MULTIPOINT ((252199.14209999982 4117661.2434))
4789,MULTIPOINT ((252388.81070000026 4112703.4817999993))
