"id","geom"
2678,POINT (204960.93237525603 4125656.8047473887)
2679,POINT (482454.19949039 4084019.4035586645)
2680,POINT (239929.20818057162 4042270.1522989916)
2681,POINT (579038.479210156 4096081.215222511)
2682,POINT (214843.0748551211 4205944.798113538)
2683,POINT (349985.2528445889 4115326.430550296)
2684,POINT (415678.3186799455 4203208.164877616)
2685,POINT (604900.4420071796 4127243.7907688306)
2686,POINT (436285.0996011373 4125831.5934709483)
2687,POINT (385988.57360456046 4188640.229395998)
2688,POINT (408353.9388970051 4230054.075695528)
2689,POINT (266386.38391476485 4100467.6098471107)
2690,POINT (248717.64345630823 4098406.1484745666)
2691,POINT (446026.14754014515 4227143.302622736)
2692,POINT (596154.0744852326 4094861.8858459713)
2693,POINT (154762.6703442432 4174163.0442227153)
2694,POINT (162116.50098912552 4125761.8659281507)
2695,POINT (511959.72975493455 4153446.0911866794)
2696,POINT (224801.7795101371 4165594.489763873)
2697,POINT (329448.8935066412 4250020.944042901)
2698,POINT (447520.1915404861 4217630.487719281)
2699,POINT (238874.2929965645 4207850.342551382)
2700,POINT (316964.461753499 4110597.626725727)
2701,POINT (489283.71304556105 4129263.0600495944)
2702,POINT (418812.0191715913 4125301.623071088)
2703,POINT (536366.5061198522 4077948.7084434633)
2704,POINT (412285.01493456383 4144409.1977727995)
2705,POINT (354038.82344632986 4055094.016950101)
2706,POINT (302715.03528473974 4242803.59093393)
2707,POINT (520519.99404579244 4162849.998416131)
2708,POINT (405920.6686484016 4208029.654672961)
2709,POINT (298198.4899797883 4169677.8462516186)
2710,POINT (250647.51014965773 4118053.3210548228)
2711,POINT (304063.60242216766 4171444.4618349327)
2712,POINT (337655.78201148787 4083586.1265390795)
2713,POINT (352885.2275959881 4137251.9003990944)
2714,POINT (373128.6796051985 4102571.149356116)
2715,POINT (237019.06458035955 4059837.4522458287)
2716,POINT (424875.97455249325 4191001.504837083)
2717,POINT (397738.53775057563 4116143.2093407954)
2718,POINT (386906.16757869226 4191542.2211717553)
2719,POINT (236676.21895854923 4194757.230631245)
2720,POINT (491459.6197708434 4121045.323675745)
2721,POINT (442076.82040135894 4112163.7718663225)
2722,POINT (414046.56523538294 4227438.9716862105)
2723,POINT (230464.12150802926 4179754.6502799923)
2724,POINT (209530.646170503 4044648.641167624)
2725,POINT (448947.67040590715 4091985.264177838)
2726,POINT (309381.6275990262 4053478.8064274923)
2727,POINT (520957.8635517643 4153410.8396802256)
2728,POINT (254593.38299225285 4062483.675085896)
2729,POINT (251696.7115018469 4024096.9476283235)
2730,POINT (168478.26704618058 4177357.780424688)
2731,POINT (353401.49236057856 4205118.262557159)
2732,POINT (541246.2645610565 4105592.277925274)
2733,POINT (225308.27935179978 4201550.679126717)
2734,POINT (242242.19641352625 4124975.420883342)
2735,POINT (444646.37438319786 4119718.02099414)
2736,POINT (345471.9735341319 4056017.593443487)
2737,POINT (365623.462557706 4218115.361106752)
2738,POINT (426360.2027722205 4136674.647126849)
2739,POINT (386153.34836911276 4118748.7042606575)
2740,POINT (399538.00660222437 4208434.014371574)
2741,POINT (509972.1185278826 4077166.565395623)
2742,POINT (450367.5568359887 4230639.704723588)
2743,POINT (273598.5491984453 4169610.454254415)
2744,POINT (122248.14177088985 4129841.6501400066)
2745,POINT (553728.0579548082 4103804.9287431086)
2746,POINT (176886.92533985828 4146622.462194441)
2747,POINT (531466.0290425618 4141176.89347318)
2748,POINT (430931.8978300785 4127125.2105148095)
2749,POINT (290170.42470622563 4036660.655197995)
2750,POINT (351282.8855934364 4043189.296381507)
2751,POINT (346207.2109815706 4083765.8270023745)
2752,POINT (561960.6388923948 4137039.2189448387)
2753,POINT (165985.37757941204 4142674.6827208526)
2754,POINT (220371.44291021948 4066945.428852863)
2755,POINT (521716.6343606135 4225339.965607636)
2756,POINT (302647.64096219896 4036353.247676506)
2757,POINT (226602.239717773 4146168.890594054)
2758,POINT (443916.39251435106 4213894.194018358)
2759,POINT (194439.98167799442 4198371.842143729)
2760,POINT (348705.93706939166 4188044.787916743)
2761,POINT (446168.12292510446 4214771.046368346)
2762,POINT (157490.64839528993 4130866.56491847)
2763,POINT (278650.59174254 4046889.077788949)
2764,POINT (280528.97644565284 4060278.9840583964)
2765,POINT (355186.5957786732 4166166.5142588606)
2766,POINT (457609.1247471229 4109148.616082595)
2767,POINT (596417.9267584708 4095835.852496191)
2768,POINT (503093.6494070405 4087267.9575938047)
2769,POINT (235807.90261685773 4058763.7767846487)
2770,POINT (372443.9471904584 4238891.0554618705)
2771,POINT (397947.9286318186 4066176.3607862606)
2772,POINT (510182.94416375615 4240998.666352999)
2773,POINT (395190.0262195769 4067706.0718962303)
2774,POINT (265580.9674018646 4061056.362059121)
2775,POINT (228931.22150386963 4063333.1117019304)
2776,POINT (390666.1189134244 4199755.0150526585)
2777,POINT (375782.79879624164 4203314.813624138)
2778,POINT (580017.3552506228 4134218.7408192535)
2779,POINT (518097.49815818784 4094316.962554764)
2780,POINT (546823.3001400166 4078470.0225552465)
2781,POINT (170652.423817368 4143793.001268853)
2782,POINT (360465.3079474401 4135612.537491864)
2783,POINT (436589.23884892114 4219417.548395782)
2784,POINT (393948.2902123229 4116236.267485897)
2785,POINT (423260.6460327502 4182735.9697648967)
2786,POINT (553951.9612327517 4082480.4227603218)
2787,POINT (510583.62833980774 4144763.574271558)
2788,POINT (152326.8355554692 4133410.1049846783)
2789,POINT (318098.9950076815 4075334.676153696)
2790,POINT (606212.7278613647 4137717.643390051)
2791,POINT (252099.7486029196 4044230.1734701535)
2792,POINT (309936.41751753254 4057458.1281637233)
2793,POINT (424937.86716722336 4138043.2821272444)
2794,POINT (404537.5905115238 4172026.8814807367)
2795,POINT (199777.5892791106 4148559.2895334745)
2796,POINT (454588.431710167 4075541.5522309435)
2797,POINT (369551.0944223427 4217823.70378082)
2798,POINT (330112.4993581683 4220922.859948717)
2799,POINT (428089.6075553409 4124351.52803312)
2800,POINT (201361.82039960028 4139168.113083171)
2801,POINT (236136.24444962078 4149805.4907189603)
2802,POINT (248605.32778902494 4128193.8151194183)
2803,POINT (406245.25303435506 4236363.690414856)
2804,POINT (164146.08569332928 4139873.6966206804)
2805,POINT (247216.8910218875 4081947.160058526)
2806,POINT (487166.42518634774 4131560.662798149)
2807,POINT (526924.9388546146 4069796.6897168243)
2808,POINT (383074.52824850497 4064812.781054733)
2809,POINT (223676.61503854234 4044795.2640719786)
2810,POINT (138957.82816403772 4167972.3624900514)
2811,POINT (345683.9335411964 4193936.4242695468)
2812,POINT (548473.322943809 4089194.756478181)
2813,POINT (560005.5211230067 4084939.542697199)
2814,POINT (168195.60720086232 4124668.344990059)
2815,POINT (597049.5226319106 4112462.627536476)
2816,POINT (161676.58069186847 4138948.1255825236)
2817,POINT (235560.19612192613 4025303.1523492723)
2818,POINT (180716.80332687328 4106716.1147424337)
2819,POINT (260449.54601228196 3990311.1176976906)
2820,POINT (401702.96608864743 4278329.66030349)
2821,POINT (384865.7792844025 4203990.191677335)
2822,POINT (578584.8541689334 4135972.163084216)
2823,POINT (353717.295868377 4095406.0802210737)
2824,POINT (480778.4036413469 4146376.508907102)
2825,POINT (350744.09468888846 4195662.319994966)
2826,POINT (355578.37228745426 4110828.8805060093)
2827,POINT (371820.29728976596 4229630.879789505)
2828,POINT (171218.01345071144 4197387.428634891)
2829,POINT (260437.88908737982 4081242.9460072494)
2830,POINT (383758.6771518096 4066535.1090963944)
2831,POINT (237259.90860067756 4087674.315683084)
2832,POINT (223485.43350710542 4032649.3308785846)
2833,POINT (570300.1117734617 4088046.310446885)
2834,POINT (216988.00042013972 4135677.067595569)
2835,POINT (248954.49499942645 4116201.656498129)
2836,POINT (285017.74693255033 4019907.7407055455)
2837,POINT (141840.24635621504 4139930.642361773)
2838,POINT (365953.9122562453 4067522.7025116095)
2839,POINT (280090.51106853737 4013307.5741135357)
2840,POINT (310891.0391186513 4148931.8418525523)
2841,POINT (159911.1794333845 4139007.075825755)
2842,POINT (307102.5273897104 4156388.798282959)
2843,POINT (327284.794153556 4190059.3559450344)
2844,POINT (230515.53275095864 4018834.8060702174)
2845,POINT (529190.1655301737 4072503.7952571614)
2846,POINT (255622.5599746104 4204997.082602451)
2847,POINT (226597.0803409824 4129124.7548837285)
2848,POINT (461249.91482262855 4087564.486003302)
2849,POINT (352747.78368887433 4098212.0830828035)
2850,POINT (343074.18577787187 4144212.1683654618)
2851,POINT (238306.26542708537 4157918.302457429)
2852,POINT (206896.5457709214 4066029.6020060014)
2853,POINT (238382.73707921733 4080382.251986102)
2854,POINT (338442.0778540723 4140358.472495526)
2855,POINT (505430.2595998155 4119116.0884506777)
2856,POINT (174578.57560026928 4138995.0451654596)
2857,POINT (277670.9808330561 4013519.8926491514)
2858,POINT (354733.8126185059 4200734.419808986)
2859,POINT (307260.83443913877 4184938.812885977)
2860,POINT (443626.54253197386 4132301.938412264)
2861,POINT (256220.9146010102 4143260.187571071)
2862,POINT (350696.2811404504 4088528.337185592)
2863,POINT (607410.1441110928 4140672.6629622593)
2864,POINT (560216.0324278089 4136548.5187992915)
2865,POINT (414214.69607863924 4187124.7983362274)
2866,POINT (194673.7405210795 4148297.2569384417)
2867,POINT (274993.38575044175 4016800.257637938)
2868,POINT (163619.98731470027 4141974.1718106125)
2869,POINT (345942.0107900834 4040677.869191412)
2870,POINT (300004.12755511684 4235268.764866302)
2871,POINT (391376.704946401 4067321.9405500665)
2872,POINT (251301.52816057822 4095561.9719545944)
2873,POINT (185864.80955496777 4148071.6734843855)
2874,POINT (247755.40865944017 4116401.0703345924)
2875,POINT (267118.88693694957 4022668.7606918863)
2876,POINT (288531.12935418525 4037602.195170406)
2877,POINT (419932.40814453305 4180911.3169776634)
2878,POINT (410415.39695396554 4224673.860540089)
2879,POINT (224173.39173792777 4092032.16937652)
2880,POINT (397866.3466261167 4212972.82517825)
2881,POINT (342559.5787685854 4119653.043554654)
2882,POINT (253609.5781616258 4143591.1644392554)
2883,POINT (265618.5531783998 4157204.1317953942)
2884,POINT (369992.64874183445 4074224.83878328)
2885,POINT (246903.29822986174 4079807.1687644655)
2886,POINT (190874.99817316915 4198977.475334428)
2887,POINT (358934.7250132492 4125742.022830981)
2888,POINT (267394.82375976944 4102017.282643669)
2889,POINT (438845.3918491577 4176281.565252413)
2890,POINT (355233.34376966435 4092821.5694949008)
2891,POINT (308875.45328661625 4257322.353164473)
2892,POINT (449165.1471389231 4115858.2608004026)
2893,POINT (538750.7784680175 4176925.17326668)
2894,POINT (360196.4024678158 4170992.0921566742)
2895,POINT (228538.4827824655 4157369.2236069236)
2896,POINT (203338.25729413074 4190439.6620868235)
2897,POINT (302442.492769143 4035284.370131057)
2898,POINT (471570.28303614084 4081446.709852754)
2899,POINT (313325.2925599982 4176077.7391754393)
2900,POINT (201693.8106184557 4148578.9585477486)
2901,POINT (310452.49082199833 4037790.93369662)
2902,POINT (238562.13263945153 4198145.425802345)
2903,POINT (331639.0683963466 4193834.7703612717)
2904,POINT (239290.6964224312 4200407.695672892)
2905,POINT (526162.5527711556 4068933.3356084134)
2906,POINT (426654.8836058783 4214618.579062934)
2907,POINT (372416.905595634 4230491.583310785)
2908,POINT (400709.1948139619 4170281.7786804438)
2909,POINT (406525.0425281733 4208851.336807599)
2910,POINT (581455.3386062041 4135938.3041607104)
2911,POINT (425453.2151363759 4162461.2707686787)
2912,POINT (600882.7479050753 4119975.126713072)
2913,POINT (348459.60934585996 4112675.7905572644)
2914,POINT (390225.2382222873 4269435.415839437)
2915,POINT (319115.68952193053 4099259.9409811352)
2916,POINT (414207.6678670453 4068139.7391137686)
2917,POINT (360824.26420699543 4060445.72966503)
2918,POINT (470801.5894661808 4198211.055667245)
2919,POINT (319258.2720491654 4069963.4187134407)
2920,POINT (344473.40294496116 4040895.7831563125)
2921,POINT (431442.0431085447 4068204.0955545516)
2922,POINT (254883.89033877128 4160309.582030601)
2923,POINT (325725.34668867924 4225475.629159157)
2924,POINT (143459.6098322897 4150268.1932176873)
2925,POINT (261361.51168812663 4021500.355156679)
2926,POINT (251728.76832359438 4104133.1367351515)
2927,POINT (535275.9523518794 4157917.79615404)
2928,POINT (256861.17932843036 3983371.042405359)
2929,POINT (130182.6675957225 4167246.475134754)
2930,POINT (603181.3482415008 4131535.6546964683)
2931,POINT (495445.670196116 4089762.7540112226)
2932,POINT (267158.4819741558 4168182.0039036795)
2933,POINT (256131.7242158081 4144748.855796833)
2934,POINT (180678.45012384292 4142918.997399696)
2935,POINT (348123.7678651952 4203560.758476029)
2936,POINT (248035.44724491442 4027433.7212748043)
2937,POINT (441811.70596793806 4101666.239657418)
2938,POINT (316209.9379510621 4234629.842648597)
2939,POINT (158583.39889229523 4135211.7701039803)
2940,POINT (237765.31620534128 4234657.809544838)
2941,POINT (492676.6921993413 4219451.897091778)
2942,POINT (358622.5722616535 4094001.8721406045)
2943,POINT (293628.711205886 4028449.510900081)
2944,POINT (268319.5191699057 4166895.4136913875)
2945,POINT (165023.05690040212 4140505.0986249647)
2946,POINT (362803.65775827185 4102797.0986413057)
2947,POINT (414129.6102541526 4195229.467677142)
2948,POINT (565506.2112228888 4102529.9011927675)
2949,POINT (349827.1178147139 4124887.0630893246)
2950,POINT (246517.15402098553 4148006.5053242147)
2951,POINT (234469.30021061792 4213250.779202329)
2952,POINT (348059.5995047679 4108673.076914402)
2953,POINT (514990.8852586747 4226405.827221851)
2954,POINT (382575.48712713615 4163069.9538989016)
2955,POINT (512580.47935978876 4226907.805003194)
2956,POINT (440584.3556568243 4119241.5365818273)
2957,POINT (240419.71864056625 4156352.9239603435)
2958,POINT (185668.26266800967 4180498.223571662)
2959,POINT (283379.27727480524 4135206.8276518933)
2960,POINT (359122.71095049847 4134525.1992482133)
2961,POINT (313005.64340571215 4128329.3158621136)
2962,POINT (249087.39599232885 4012170.3452585908)
2963,POINT (330121.3973680411 4197835.671421982)
2964,POINT (323951.1555531066 4182490.938445595)
2965,POINT (526254.0865758049 4235828.133015938)
2966,POINT (188523.6603344505 4120338.4642352145)
2967,POINT (424882.91866847017 4166195.210574634)
2968,POINT (340546.0162403806 4055593.8402783643)
2969,POINT (328227.22394256754 4223461.452366009)
2970,POINT (491208.34665930155 4218771.953396148)
2971,POINT (249445.14682622984 4123770.747505179)
2972,POINT (174313.68979541352 4143452.4280747348)
2973,POINT (317805.91667997825 4183979.783434396)
2974,POINT (429873.6628954969 4130139.4453837704)
2975,POINT (507738.00838175724 4170537.5315016136)
2976,POINT (389598.7122111783 4110813.342943838)
2977,POINT (339080.8484042562 4243287.472427093)
2978,POINT (239362.65697291118 4055054.1473270482)
2979,POINT (391180.82101445436 4144626.830479283)
2980,POINT (381436.81154002063 4239858.319462159)
2981,POINT (248117.19260682038 4126984.780881765)
2982,POINT (206352.93415522657 4061639.815190217)
2983,POINT (225055.05927963727 4138050.6234258926)
2984,POINT (342716.97621310566 4084167.7014006954)
2985,POINT (192873.52268153764 4178484.7968301517)
2986,POINT (508126.9187594347 4226469.630952202)
2987,POINT (340863.2198460208 4062599.1480397424)
2988,POINT (270293.7862705128 4109703.4433649494)
2989,POINT (248639.46349454275 4132444.0232029464)
2990,POINT (355392.38333226537 4130170.790279292)
2991,POINT (375930.6154998281 4168962.7946279747)
2992,POINT (337446.00544607843 4248701.937937617)
2993,POINT (588844.1891704638 4110102.3967216676)
2994,POINT (189650.55060893937 4147758.559124899)
2995,POINT (474837.92605702404 4131218.4195648045)
2996,POINT (206629.68157945844 4062874.310022851)
2997,POINT (486829.31042295747 4133405.890709192)
2998,POINT (227276.2735730904 4171150.2801756323)
2999,POINT (283132.0378624535 4008018.7923351023)
3000,POINT (440055.983293496 4107385.0953089697)
3001,POINT (241512.32691923965 4164859.964612898)
3002,POINT (251086.7930273001 4162247.8466011602)
3003,POINT (260790.50440078462 4165883.896797741)
3004,POINT (233385.9884669626 4057704.1309444774)
3005,POINT (414682.7013117488 4206280.723992827)
3006,POINT (234244.4455084641 4066939.3916039453)
3007,POINT (183645.06729152848 4180521.3448645268)
3008,POINT (260485.29356562055 4110934.3600029005)
3009,POINT (446003.4865861527 4165849.0048297946)
3010,POINT (362317.9359234695 4141425.7636242467)
3011,POINT (413603.1726026492 4203061.950067005)
3012,POINT (474379.1954436138 4196959.658545032)
3013,POINT (167488.8262942745 4177051.3284325786)
3014,POINT (456928.5330271401 4122063.759722534)
3015,POINT (444998.01524775947 4104586.050702241)
3016,POINT (414267.4754175986 4190440.7085952945)
3017,POINT (355107.8533778114 4135619.4674395476)
3018,POINT (363719.7109148803 4103260.172098658)
3019,POINT (390149.5783318011 4222160.643124344)
3020,POINT (276509.1768275343 4001782.2345350916)
3021,POINT (401112.37852962734 4119216.0067915404)
3022,POINT (333051.28451752674 4249677.045159629)
3023,POINT (202921.87385151 4167253.407173653)
3024,POINT (265538.60786401894 4161528.7396470616)
3025,POINT (606707.0904226946 4138934.7881822195)
3026,POINT (368361.60665454273 4140511.998258174)
3027,POINT (359817.3180350992 4059942.495088863)
3028,POINT (336880.7118014529 4051496.1124685435)
3029,POINT (468759.5607686256 4093310.7656239984)
3030,POINT (345151.55432578194 4246048.079296671)
3031,POINT (573643.3575188799 4089664.177865771)
3032,POINT (240270.4501066853 4089202.049395876)
3033,POINT (226742.36048577135 4148057.47615707)
3034,POINT (238412.73587795845 4033966.1404133043)
3035,POINT (261295.03267750258 3996591.6665845257)
3036,POINT (346573.7641269985 4062638.4393328885)
3037,POINT (236832.54833011288 4016364.075213002)
3038,POINT (473356.39867215906 4210179.469201545)
3039,POINT (214855.9239996127 4056508.64210078)
3040,POINT (392209.06809150334 4144166.459258484)
3041,POINT (512851.6483847978 4245871.579489332)
3042,POINT (264222.19366100454 4113460.9401604026)
3043,POINT (309496.21095433575 4054787.4020145466)
3044,POINT (250353.1298280379 4140387.971334167)
3045,POINT (446789.3117452541 4161356.3581704777)
3046,POINT (512211.64481521584 4072738.5027711787)
3047,POINT (414062.230986359 4178356.232923484)
3048,POINT (353838.71837892197 4206122.598513895)
3049,POINT (596857.3621321261 4101784.628226771)
3050,POINT (240248.63627793244 4075914.415655215)
3051,POINT (349891.97248866357 4131900.865455932)
3052,POINT (321144.5842381021 4075659.275639454)
3053,POINT (565189.0039423996 4135454.3247865597)
3054,POINT (359360.6873711741 4127655.6675946857)
3055,POINT (185712.3003266351 4132513.994781093)
3056,POINT (368933.10066660884 4068622.5329955905)
3057,POINT (239081.2312888949 4082540.6807773677)
3058,POINT (227993.7918636772 4132016.8397164517)
3059,POINT (343569.1775270297 4062623.2328366265)
3060,POINT (463257.8969559463 4067628.1529028527)
3061,POINT (469828.20527471835 4200264.463392432)
3062,POINT (365959.80908833875 4203512.42063599)
3063,POINT (255646.69660778518 4112560.482178574)
3064,POINT (222088.8790198826 4036470.0124089736)
3065,POINT (359702.7211486021 4172856.0389135284)
3066,POINT (313641.5093585503 4069402.003981263)
3067,POINT (350432.07230308314 4055524.66950147)
3068,POINT (253194.53311504505 4039997.1509810826)
3069,POINT (383951.6823356196 4185086.117677933)
3070,POINT (224144.71844182402 4123050.866590262)
3071,POINT (351889.5966865738 4075293.938907612)
3072,POINT (344613.4064119465 4190819.797952598)
3073,POINT (385392.5860624397 4211723.055204256)
3074,POINT (549176.0052524849 4082010.993925975)
3075,POINT (371655.43465273816 4070319.262083537)
3076,POINT (370424.5214570319 4217256.099176877)
3077,POINT (476818.8976306522 4211859.938994092)
3078,POINT (317837.14367047045 4187511.7100251312)
3079,POINT (301571.68167831836 4126899.2355138897)
3080,POINT (348891.2157631673 4055677.6009994103)
3081,POINT (436242.4534746245 4215733.310549485)
3082,POINT (313351.1664940271 4152212.957387292)
3083,POINT (174061.25531006075 4193752.0625372496)
3084,POINT (351643.42195752566 4205340.822488619)
3085,POINT (263933.21892219584 3998750.1728685964)
3086,POINT (381809.7879993806 4235022.247632899)
3087,POINT (385951.2302643235 4112640.0353353363)
3088,POINT (527183.2618856723 4142907.474467214)
3089,POINT (361424.45291466796 4216486.214918029)
3090,POINT (259280.0077742825 4045151.8067406816)
3091,POINT (361065.4917782606 4062379.1806208016)
3092,POINT (261138.37818097134 3989505.172690283)
3093,POINT (371934.3931723784 4136045.0972883403)
3094,POINT (568210.7616463981 4102027.8684018156)
3095,POINT (393148.44075102545 4204955.026398707)
3096,POINT (312011.1651490199 4126036.662720148)
3097,POINT (574481.083572509 4101961.2903433815)
3098,POINT (369864.1968466458 4153384.581860424)
3099,POINT (557575.1166895364 4103541.727299298)
3100,POINT (317077.4416565525 4154051.28127089)
3101,POINT (259236.27610378855 4039017.291272762)
3102,POINT (537276.2570740714 4166468.0142114325)
3103,POINT (374102.05004970403 4116949.092262376)
3104,POINT (222140.06400121684 4034996.9586981973)
3105,POINT (504679.21454425994 4155986.16429291)
3106,POINT (288342.5828143684 4046907.575242392)
3107,POINT (413969.4847500066 4197902.402580289)
3108,POINT (333381.64886242413 4087558.478819205)
3109,POINT (355126.2207682484 4185071.904933734)
3110,POINT (147595.89935301393 4148804.7648740374)
3111,POINT (495570.5111748837 4221093.918648042)
3112,POINT (447694.9019415266 4069503.1606635507)
3113,POINT (243363.6150387448 4039720.282514735)
3114,POINT (525675.8393902351 4234415.2822261825)
3115,POINT (365277.56516410294 4154368.256673502)
3116,POINT (266970.76694361557 4075516.2788041923)
3117,POINT (522775.90262975136 4225401.573859586)
3118,POINT (172786.7494112958 4112246.0180787803)
3119,POINT (428115.6948764651 4218890.773271723)
3120,POINT (315902.6596102216 4093324.4290097943)
3121,POINT (452795.451854455 4230015.128822473)
3122,POINT (164521.1224699251 4131912.556058157)
3123,POINT (376721.79759083973 4104770.682005377)
3124,POINT (221011.89641005796 4133910.7959991526)
3125,POINT (226067.62092209762 4027382.995188985)
3126,POINT (214119.88673080833 4158485.008284091)
3127,POINT (257543.1198034759 4111537.778251797)
3128,POINT (235037.06546613108 4069316.4798643882)
3129,POINT (336734.49748385383 4062667.144861748)
3130,POINT (538218.4514163763 4079070.9187700674)
3131,POINT (364732.96749277576 4060934.637743731)
3132,POINT (596883.7432097893 4099251.307400892)
3133,POINT (122869.29103916681 4146299.520710239)
3134,POINT (304862.80241504364 4253479.261751882)
3135,POINT (597488.0994947775 4124131.807500684)
3136,POINT (584776.7043281676 4092225.0055743023)
3137,POINT (242735.53997056693 4102655.8042030535)
3138,POINT (260766.99667539162 4109854.176901228)
3139,POINT (434398.0899288177 4128459.6364342095)
3140,POINT (362916.14296448964 4096809.798400914)
3141,POINT (278957.3410885498 4065567.749266891)
3142,POINT (345388.83003052993 4074196.3040957483)
3143,POINT (238387.38991134052 4130991.870272073)
3144,POINT (353283.21446986485 4093551.2411497748)
3145,POINT (338998.4840836371 4120667.755945017)
3146,POINT (412193.11087918526 4123095.1735365824)
3147,POINT (379288.76298789843 4173835.95844641)
3148,POINT (228195.68323980249 4055886.0629241457)
3149,POINT (326550.7221288304 4105273.0474809036)
3150,POINT (358166.97580748895 4122350.040844263)
3151,POINT (250730.86326981813 4163723.1934337066)
3152,POINT (287002.86524531676 4022515.360289522)
3153,POINT (505581.78837534034 4155517.8461952438)
3154,POINT (176296.14296160915 4141162.502366364)
3155,POINT (237593.71341755945 4166220.2939674864)
3156,POINT (294370.08614900487 4023017.434393723)
3157,POINT (229118.41337424278 4148231.3205209402)
3158,POINT (303498.9919309949 4035587.6548471707)
3159,POINT (411060.1079888643 4096662.780951431)
3160,POINT (490976.0648936436 4088463.543422127)
3161,POINT (206698.50018715725 4158724.9613039033)
3162,POINT (481761.310758022 4143838.6562544573)
3163,POINT (336597.4978165467 4187068.8152994877)
3164,POINT (310625.6983838122 4153067.284941191)
3165,POINT (458030.4676458336 4084099.4293881217)
3166,POINT (342725.3080498617 4188352.2757471427)
3167,POINT (442809.36178006756 4095759.115257879)
3168,POINT (167237.427162665 4124985.822857366)
3169,POINT (211744.32204391557 4153151.293359723)
3170,POINT (342729.1344021416 4091949.8468821356)
3171,POINT (324917.42711095297 4069978.1852197414)
3172,POINT (593812.339759236 4092204.0753042)
3173,POINT (250869.73894839134 4074070.004675543)
3174,POINT (258280.01764962796 4044755.54188375)
3175,POINT (283196.9729203373 4133117.3610857273)
3176,POINT (344579.140805837 4208542.114109246)
3177,POINT (150974.247622427 4172697.717242902)
3178,POINT (306780.08855908 4124748.4030752657)
3179,POINT (274376.5705864864 3996506.452189047)
3180,POINT (186483.47412711004 4129514.951855544)
3181,POINT (280318.83813320484 4062150.055889484)
3182,POINT (445964.20945458463 4222144.676148473)
3183,POINT (381851.61961838417 4266333.724503201)
3184,POINT (354352.61661514424 4255251.945320454)
3185,POINT (404224.5657956502 4159246.231314383)
3186,POINT (364247.96084956446 4054103.7761277976)
3187,POINT (294292.57324631984 4085285.6289954563)
3188,POINT (433655.87816241063 4125330.6803566315)
3189,POINT (377995.72136891715 4213386.260677961)
3190,POINT (248777.0456518994 4144948.0105899395)
3191,POINT (421930.29960819735 4139408.238605681)
3192,POINT (159390.82362826078 4174678.204899039)
3193,POINT (309391.8521913588 4068813.1265582815)
3194,POINT (602316.0694732595 4126083.0243335227)
3195,POINT (231616.13425035946 4021139.328828135)
3196,POINT (406986.2708260814 4233629.564281147)
3197,POINT (446435.52856180095 4215866.063866612)
3198,POINT (212924.60729331116 4137480.666898397)
3199,POINT (194445.0494639912 4127702.343306895)
3200,POINT (336234.71867375844 4248922.601711562)
3201,POINT (374094.5655518071 4107704.470160871)
3202,POINT (240980.47317896358 4150923.711701589)
3203,POINT (418984.94201868 4068426.0958528835)
3204,POINT (445504.4359157253 4218581.119935605)
3205,POINT (231896.1312511977 4192229.688784695)
3206,POINT (357344.2368177581 4100236.8529559053)
3207,POINT (180844.51819417372 4146625.8818921517)
3208,POINT (317153.3529566174 4179248.2995782974)
3209,POINT (210534.80925929148 4175667.7243409334)
3210,POINT (370046.6394032907 4100708.3865506565)
3211,POINT (226232.49796490427 4189630.1249315282)
3212,POINT (200886.27181297052 4192627.117440498)
3213,POINT (320673.13782794285 4125531.7309180354)
3214,POINT (256086.4784928801 4133539.6787755727)
3215,POINT (382099.6073859842 4120120.572281041)
3216,POINT (459508.47290992155 4081925.651510854)
3217,POINT (261691.03379585713 4001614.7474183985)
3218,POINT (272516.73876420414 3995951.5821379134)
3219,POINT (217254.0769789699 4059153.719568458)
3220,POINT (241135.5525054195 4102092.718542192)
3221,POINT (143780.4552133564 4133222.9165842272)
3222,POINT (446242.6624752121 4097531.590341499)
3223,POINT (493361.4440545573 4132927.5378786204)
3224,POINT (307735.89400087553 4159521.6149235857)
3225,POINT (102559.74336204639 4163302.124675712)
3226,POINT (180009.04444560912 4179750.900324347)
3227,POINT (330962.11744894664 4065616.5924627115)
3228,POINT (438772.89291358716 4225931.997935339)
3229,POINT (502541.4571988723 4224957.4582073055)
3230,POINT (319222.1877203387 4167370.9899368174)
3231,POINT (545923.0520985803 4092521.7618698617)
3232,POINT (247431.56492994275 4060952.30405303)
3233,POINT (393415.36412247294 4211371.344591041)
3234,POINT (251518.74175294637 4077555.393111804)
3235,POINT (259248.52879142456 4145405.798440142)
3236,POINT (312218.1746148053 4191089.2614011443)
3237,POINT (127348.49652094474 4163428.9471181566)
3238,POINT (585191.679539113 4094950.1981881866)
3239,POINT (320693.7511581762 4108012.9587146523)
3240,POINT (237819.44131698582 4078619.287431309)
3241,POINT (260112.18041588608 3976292.8498264095)
3242,POINT (508952.2600138932 4143120.0611993573)
3243,POINT (222248.1119351916 4147721.115103344)
3244,POINT (198588.45158342985 4177490.5197925107)
3245,POINT (191916.98014525574 4198859.0189874135)
3246,POINT (227754.07287546372 4060476.7715524654)
3247,POINT (235344.08349628988 4165711.096250301)
3248,POINT (182911.74814720516 4104935.0021111704)
3249,POINT (323263.94957782637 4126920.7905845703)
3250,POINT (384766.96987104835 4066875.2902300647)
